family,seed,C,B,gamma,T_count,T_depth,peak_demand,mean_demand,delta_max,slack_ratio,mean_t_slack,stall,slowdown_ratio,inversion,strong_baseline_inversion,shaping_gain,strong_baseline_shaping_gain,feasible
low_compressibility,1,6,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,6,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,6,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,6,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,6,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,6,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,6,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,7,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,7,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,7,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,7,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,7,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,7,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,7,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,7,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,7,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,7,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,7,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,7,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,7,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,7,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,7,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,7,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,1,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,1,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,1,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,1,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,1,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,1,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,1,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,1,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,1,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,1,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,1,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,1,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,1,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,1,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,1,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,1,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,2,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,2,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,2,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,2,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,2,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,2,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,2,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,2,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,2,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,2,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,2,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,2,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,2,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,2,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,2,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,2,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,3,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,3,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,3,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,3,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,3,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,3,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,3,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,3,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,3,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,3,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,3,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,3,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,3,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,3,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,3,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,3,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,4,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,4,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,4,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,4,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,4,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,4,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,4,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,4,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,4,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,4,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,4,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,4,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,4,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,4,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,4,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,4,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,5,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,5,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,5,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,5,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,5,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,5,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,5,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,5,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,5,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,5,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,5,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,5,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,5,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,5,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,5,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,5,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,6,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,6,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,6,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,6,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,6,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,6,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,6,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,6,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,6,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,6,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,6,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,6,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,6,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,6,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,6,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,6,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,7,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,7,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,7,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,7,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,7,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,7,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,7,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,7,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,7,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,7,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,7,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,7,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,7,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,7,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,7,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,3,7,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,1,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,1,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,1,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,1,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,1,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,1,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,1,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,1,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,1,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,1,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,1,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,1,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,1,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,1,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,1,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,1,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,2,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,2,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,2,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,2,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,2,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,2,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,2,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,2,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,2,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,2,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,2,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,2,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,2,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,2,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,2,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,2,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,3,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,3,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,3,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,3,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,3,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,3,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,3,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,3,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,3,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,3,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,3,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,3,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,3,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,3,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,3,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,3,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,4,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,4,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,4,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,4,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,4,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,4,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,4,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,4,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,4,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,4,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,4,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,4,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,4,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,4,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,4,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,4,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,5,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,5,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,5,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,5,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,5,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,5,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,5,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,5,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,5,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,5,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,5,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,5,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,5,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,5,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,5,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,5,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,6,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,6,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,6,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,6,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,6,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,6,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,6,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,6,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,6,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,6,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,6,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,6,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,6,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,6,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,6,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,6,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
