workload_scope,workload_name,policy,variant_id,trace_length,total_t,peak_demand,C,B,p_acc,trial_index,T_static,T_exe,stall_cycles,stall_ratio,max_cycle_hit,mean_service
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,36,5540,5540,0,0.0,0,5.941516245487365
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,37,5540,5540,0,0.0,0,5.935379061371841
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,38,5540,5540,0,0.0,0,5.939891696750903
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,39,5540,5540,0,0.0,0,5.938808664259928
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,40,5540,5540,0,0.0,0,5.942960288808664
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,41,5540,5540,0,0.0,0,5.941335740072202
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,42,5540,5540,0,0.0,0,5.938086642599278
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,43,5540,5540,0,0.0,0,5.939530685920578
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,44,5540,5540,0,0.0,0,5.942960288808664
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,45,5540,5540,0,0.0,0,5.935559566787004
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,46,5540,5540,0,0.0,0,5.9379061371841155
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,47,5540,5540,0,0.0,0,5.940613718411552
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,48,5540,5540,0,0.0,0,5.938628158844765
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,49,5540,5540,0,0.0,0,5.944945848375451
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,50,5540,5540,0,0.0,0,5.9379061371841155
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,51,5540,5540,0,0.0,0,5.937003610108303
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,52,5540,5540,0,0.0,0,5.942057761732852
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,53,5540,5540,0,0.0,0,5.9339350180505415
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,54,5540,5540,0,0.0,0,5.938086642599278
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,55,5540,5540,0,0.0,0,5.936462093862816
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,56,5540,5540,0,0.0,0,5.945667870036101
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,57,5540,5540,0,0.0,0,5.9382671480144404
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,58,5540,5540,0,0.0,0,5.942779783393502
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,59,5540,5540,0,0.0,0,5.9379061371841155
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,60,5540,5540,0,0.0,0,5.939169675090253
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,61,5540,5540,0,0.0,0,5.942779783393502
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,62,5540,5540,0,0.0,0,5.942057761732852
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,63,5540,5540,0,0.0,0,5.942599277978339
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,64,5540,5540,0,0.0,0,5.937545126353791
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,65,5540,5540,0,0.0,0,5.94043321299639
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,66,5540,5540,0,0.0,0,5.938808664259928
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,67,5540,5540,0,0.0,0,5.9335740072202166
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,68,5540,5540,0,0.0,0,5.943140794223827
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,69,5540,5540,0,0.0,0,5.938086642599278
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,70,5540,5540,0,0.0,0,5.941696750902527
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,71,5540,5540,0,0.0,0,5.938808664259928
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,72,5540,5540,0,0.0,0,5.939169675090253
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,73,5540,5540,0,0.0,0,5.93898916967509
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,74,5540,5540,0,0.0,0,5.939530685920578
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,75,5540,5540,0,0.0,0,5.943862815884477
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,76,5540,5540,0,0.0,0,5.938808664259928
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,77,5540,5540,0,0.0,0,5.94043321299639
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,78,5540,5540,0,0.0,0,5.936642599277978
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,79,5540,5540,0,0.0,0,5.9422382671480145
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,80,5540,5540,0,0.0,0,5.9359205776173285
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,81,5540,5540,0,0.0,0,5.937184115523466
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,82,5540,5540,0,0.0,0,5.937364620938628
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,83,5540,5540,0,0.0,0,5.93971119133574
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,84,5540,5540,0,0.0,0,5.939169675090253
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,85,5540,5540,0,0.0,0,5.943140794223827
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,86,5540,5540,0,0.0,0,5.940613718411552
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,87,5540,5540,0,0.0,0,5.938808664259928
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,88,5540,5540,0,0.0,0,5.938628158844765
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,89,5540,5540,0,0.0,0,5.942418772563177
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,90,5540,5540,0,0.0,0,5.938628158844765
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,91,5540,5540,0,0.0,0,5.941335740072202
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,92,5540,5540,0,0.0,0,5.943862815884477
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,93,5540,5540,0,0.0,0,5.944043321299639
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,94,5540,5540,0,0.0,0,5.938808664259928
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,95,5540,5540,0,0.0,0,5.943862815884477
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,96,5540,5540,0,0.0,0,5.946028880866426
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,97,5540,5540,0,0.0,0,5.939891696750903
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,98,5540,5540,0,0.0,0,5.9442238267148015
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.99,99,5540,5540,0,0.0,0,5.943501805054152
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,0,5540,5540,0,0.0,0,5.694404332129964
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,1,5540,5540,0,0.0,0,5.698194945848376
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,2,5540,5540,0,0.0,0,5.699638989169675
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,3,5540,5540,0,0.0,0,5.694765342960289
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,4,5540,5540,0,0.0,0,5.697653429602888
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,5,5540,5540,0,0.0,0,5.706498194945849
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,6,5540,5540,0,0.0,0,5.691696750902527
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,7,5540,5540,0,0.0,0,5.703971119133574
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,8,5540,5540,0,0.0,0,5.700180505415163
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,9,5540,5541,1,0.00018047283883775492,0,5.694459483847681
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,10,5540,5540,0,0.0,0,5.701624548736462
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,11,5540,5540,0,0.0,0,5.7092057761732855
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,12,5540,5540,0,0.0,0,5.699819494584838
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,13,5540,5540,0,0.0,0,5.6882671480144404
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,14,5540,5540,0,0.0,0,5.701805054151625
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,15,5540,5540,0,0.0,0,5.703068592057762
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,16,5540,5540,0,0.0,0,5.707400722021661
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,17,5540,5540,0,0.0,0,5.693140794223827
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,18,5540,5540,0,0.0,0,5.693862815884477
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,19,5540,5540,0,0.0,0,5.682671480144404
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,20,5540,5540,0,0.0,0,5.707581227436823
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,21,5540,5540,0,0.0,0,5.71101083032491
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,22,5540,5540,0,0.0,0,5.70216606498195
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,23,5540,5540,0,0.0,0,5.696028880866426
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,24,5540,5540,0,0.0,0,5.713898916967509
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,25,5540,5540,0,0.0,0,5.701263537906137
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,26,5540,5540,0,0.0,0,5.698736462093863
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,27,5540,5540,0,0.0,0,5.706498194945849
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,28,5540,5541,1,0.00018047283883775492,0,5.698790831979787
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,29,5540,5540,0,0.0,0,5.705595667870036
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,30,5540,5540,0,0.0,0,5.706498194945849
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,31,5540,5540,0,0.0,0,5.693862815884477
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,32,5540,5540,0,0.0,0,5.7222021660649816
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,33,5540,5540,0,0.0,0,5.7
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,34,5540,5540,0,0.0,0,5.694945848375451
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,35,5540,5541,1,0.00018047283883775492,0,5.696083739397221
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,36,5540,5540,0,0.0,0,5.706317689530686
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,37,5540,5541,1,0.00018047283883775492,0,5.700776033207003
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,38,5540,5540,0,0.0,0,5.706317689530686
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,39,5540,5540,0,0.0,0,5.681046931407942
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,40,5540,5540,0,0.0,0,5.705595667870036
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,41,5540,5540,0,0.0,0,5.698916967509025
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,42,5540,5540,0,0.0,0,5.688447653429603
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,43,5540,5540,0,0.0,0,5.701624548736462
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,44,5540,5540,0,0.0,0,5.703610108303249
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,45,5540,5540,0,0.0,0,5.692418772563177
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,46,5540,5540,0,0.0,0,5.6985559566787005
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,47,5540,5540,0,0.0,0,5.701624548736462
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,48,5540,5540,0,0.0,0,5.704332129963899
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,49,5540,5540,0,0.0,0,5.703429602888087
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,50,5540,5540,0,0.0,0,5.695126353790614
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,51,5540,5540,0,0.0,0,5.71173285198556
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,52,5540,5540,0,0.0,0,5.7009025270758125
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,53,5540,5540,0,0.0,0,5.706498194945849
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,54,5540,5540,0,0.0,0,5.713898916967509
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,55,5540,5540,0,0.0,0,5.694043321299639
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,56,5540,5540,0,0.0,0,5.703790613718412
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,57,5540,5540,0,0.0,0,5.706498194945849
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,58,5540,5540,0,0.0,0,5.683393501805054
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,59,5540,5540,0,0.0,0,5.703068592057762
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,60,5540,5540,0,0.0,0,5.70216606498195
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,61,5540,5540,0,0.0,0,5.71028880866426
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,62,5540,5540,0,0.0,0,5.706678700361011
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,63,5540,5540,0,0.0,0,5.702346570397112
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,64,5540,5540,0,0.0,0,5.693862815884477
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,65,5540,5540,0,0.0,0,5.695487364620939
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,66,5540,5540,0,0.0,0,5.693321299638989
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,67,5540,5540,0,0.0,0,5.71245487364621
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,68,5540,5540,0,0.0,0,5.705956678700361
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,69,5540,5540,0,0.0,0,5.685559566787004
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,70,5540,5540,0,0.0,0,5.705234657039711
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,71,5540,5540,0,0.0,0,5.7115523465703975
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,72,5540,5540,0,0.0,0,5.705595667870036
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,73,5540,5540,0,0.0,0,5.712815884476535
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,74,5540,5540,0,0.0,0,5.700361010830325
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,75,5540,5540,0,0.0,0,5.706678700361011
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,76,5540,5540,0,0.0,0,5.714440433212997
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,77,5540,5540,0,0.0,0,5.71245487364621
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,78,5540,5540,0,0.0,0,5.693140794223827
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,79,5540,5541,1,0.00018047283883775492,0,5.6924742826204655
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,80,5540,5540,0,0.0,0,5.7009025270758125
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,81,5540,5540,0,0.0,0,5.69115523465704
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,82,5540,5540,0,0.0,0,5.7009025270758125
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,83,5540,5540,0,0.0,0,5.69187725631769
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,84,5540,5540,0,0.0,0,5.698916967509025
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,85,5540,5540,0,0.0,0,5.705956678700361
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,86,5540,5540,0,0.0,0,5.702527075812275
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,87,5540,5540,0,0.0,0,5.695487364620939
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,88,5540,5540,0,0.0,0,5.689891696750903
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,89,5540,5540,0,0.0,0,5.705595667870036
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,90,5540,5540,0,0.0,0,5.703068592057762
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,91,5540,5540,0,0.0,0,5.714801444043322
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,92,5540,5540,0,0.0,0,5.701263537906137
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,93,5540,5540,0,0.0,0,5.7009025270758125
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,94,5540,5540,0,0.0,0,5.697653429602888
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,95,5540,5540,0,0.0,0,5.708664259927798
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,96,5540,5540,0,0.0,0,5.707761732851986
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,97,5540,5540,0,0.0,0,5.693862815884477
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,98,5540,5540,0,0.0,0,5.7009025270758125
real,multiplier_n8,static_min,multiplier_n8:static_min,5540,3910,8,6,8,0.95,99,5540,5540,0,0.0,0,5.6965703971119135
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,0,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,1,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,2,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,3,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,4,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,5,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,6,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,7,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,8,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,9,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,10,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,11,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,12,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,13,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,14,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,15,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,16,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,17,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,18,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,19,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,20,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,21,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,22,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,23,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,24,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,25,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,26,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,27,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,28,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,29,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,30,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,31,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,32,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,33,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,34,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,35,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,36,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,37,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,38,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,39,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,40,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,41,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,42,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,43,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,44,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,45,5540,5540,0,0.0,0,1.0
real,multiplier_n8,smoothed,multiplier_n8:smoothed,5540,3910,1,1,0,1.0,46,5540,5540,0,0.0,0,1.0
